93000000,63000000000527,93000142,93000000,63,0.0,93000001,-1,-1,93000000,93000143,1394,135.6395,106.11897,123.418175,1458,28.013218,3.149832,30.699314,23414,3,0,3,198.3477,-248.9895,-323.55096,105.99425,188.85492,1.5439478,-1.4741753,-0.80781925,18853585,0,527,0.078631096,7
93000001,62000000000527,93000142,93000000,62,0.019932542,93000002,-1,93000000,93000001,93000144,1385,133.91818,105.51651,121.180466,1458,27.974361,3.1958466,30.767723,23414,3,0,3,197.38376,-250.45781,-324.14883,107.99165,191.36737,1.6623867,-1.372096,-0.8506988,18853843,0,527,0.07877878,920
93000002,61000000000540,93000142,93000000,61,0.041403063,93000003,-1,93000001,93000002,-1,1408,132.11081,103.96733,120.31981,1458,27.932953,3.2546647,30.834606,23414,3,0,3,199.86807,-248.69476,-327.18085,108.079895,188.77124,1.4940382,-1.6439083,-0.9636959,18853838,0,540,0.078660354,214
93000003,60000000000523,93000142,93000000,60,0.064493395,93000004,-1,93000002,93000003,-1,1418,129.09851,103.19274,119.20096,1458,27.893883,3.3115199,30.89877,23414,3,0,3,197.96988,-247.05765,-328.91797,104.52248,187.84633,1.6876422,-1.6899735,-1.0540712,18853627,0,523,0.07788711,114
93000004,59000000000545,93000108,93000000,59,0.08928783,93000005,93000109,93000003,93000004,93000109,1350,127.118996,99.750114,115.50013,1458,27.858648,3.382145,30.967207,23414,3,0,3,196.94954,-251.99637,-327.23016,100.87202,175.03271,1.5619209,-1.6307294,-0.7006911,18853813,0,545,0.08331782,569
93000005,58000000000505,93000108,93000000,58,0.11588337,93000006,-1,93000004,93000005,93000110,1350,124.27883,96.737816,113.52062,1458,27.809237,3.4375482,31.05549,23414,3,0,3,195.08696,-248.94162,-325.72418,99.389824,179.18135,1.685321,-1.6168748,-0.6219375,18853813,0,505,0.08492853,191
93000006,57000000000525,93000108,93000000,57,0.14438343,93000007,-1,93000005,93000006,93000111,1325,122.55752,94.06978,109.5616,1458,27.752235,3.5034323,31.147945,23414,3,0,3,195.26807,-248.51785,-327.28726,100.2582,182.57062,1.4770478,-1.5640066,-0.5567604,18896676,0,525,0.0801669,280
93000007,56000000000506,93000108,93000000,56,0.17489761,93000008,-1,93000006,93000007,93000112,1272,119.71735,88.13125,108.09848,1458,27.696186,3.5757039,31.237787,23414,3,0,3,195.13873,-248.03061,-329.4213,99.38678,182.10399,1.5310838,-1.2732965,-0.67458737,18853621,0,506,0.079503044,478
93000008,55000000000505,93000108,93000000,55,0.20754863,93000009,-1,93000007,93000008,93000113,1280,116.61899,86.66813,102.15995,31309,27.635567,3.6596453,31.339178,135762,3,0,3,189.56511,-243.7042,-330.9654,96.765366,178.61487,1.5847286,-1.5037103,-0.11489127,18853634,0,505,0.08174791,402
93000009,54000000000471,93000108,93000000,54,0.24246909,93000010,-1,93000008,93000009,93000114,1225,112.0575,83.39764,98.88946,31309,27.574192,3.7332122,31.442158,135762,3,0,3,192.30217,-240.91718,-332.95584,98.18654,181.68225,1.4975075,-1.2587348,-0.4701485,18853634,0,471,0.081042364,664
